"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameReleaseComparatorExactYear record1Value","[0] GameReleaseComparatorExactYear record2Value","[0] GameReleaseComparatorExactYear record1PreprocessedValue","[0] GameReleaseComparatorExactYear record2PreprocessedValue","[0] GameReleaseComparatorExactYear similarity","[0] GameReleaseComparatorExactYear postproccesedSimilarity","[1] GameNameComparatorLowerCaseJaccard record1Value","[1] GameNameComparatorLowerCaseJaccard record2Value","[1] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[1] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[1] GameNameComparatorLowerCaseJaccard similarity","[1] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[2] GameGenreComparatorMongeElkan record1Value","[2] GameGenreComparatorMongeElkan record2Value","[2] GameGenreComparatorMongeElkan record1PreprocessedValue","[2] GameGenreComparatorMongeElkan record2PreprocessedValue","[2] GameGenreComparatorMongeElkan similarity","[2] GameGenreComparatorMongeElkan postproccesedSimilarity"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2560","Kaggle1_Video_Game_8487","0.8",,"2002-10-09T00:00","2002-01-01T00:00","2002-10-09T00:00","2002-01-01T00:00","1.0","1.0","zapper: one wicked cricket","zapper: one wicked cricket!","zapper: one wicked cricket","zapper: one wicked cricket!","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7176","Kaggle1_Video_Game_10336","0.1",,"2015-05-22T00:00","2014-01-01T00:00","2015-05-22T00:00","2014-01-01T00:00","0.5","0.5","nascar '15","nascar '14","nascar '15","nascar '14","0.3333333333333333","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7734","Kaggle1_Video_Game_10199","0.0",,"1997-07-28T00:00","2003-01-01T00:00","1997-07-28T00:00","2003-01-01T00:00","0.0","0.0","the king of fighters '97","the king of fighters 2000/2001","the king of fighters '97","the king of fighters 2000/2001","0.5714285714285714","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8847","Kaggle1_Video_Game_5152","0.0",,"2009-02-10T00:00","2011-01-01T00:00","2009-02-10T00:00","2011-01-01T00:00","0.0","0.0","the house of the dead: overkill","the house of the dead: overkill - extended cut","the house of the dead: overkill","the house of the dead: overkill - extended cut","0.7142857142857143","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6966","Kaggle1_Video_Game_7663","0.8",,"2012-03-23T00:00","2012-01-01T00:00","2012-03-23T00:00","2012-01-01T00:00","1.0","1.0","total war: shogun 2: fall of the samurai","total war: shogun 2 - fall of the samurai","total war: shogun 2: fall of the samurai","total war: shogun 2 - fall of the samurai","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5485","Kaggle1_Video_Game_12482","0.2",,"2010-08-18T00:00","2010-01-01T00:00","2010-08-18T00:00","2010-01-01T00:00","1.0","1.0","spelunx","speed","spelunx","speed","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4716","Kaggle1_Video_Game_3778","0.0",,"1999-10-31T00:00","2005-01-01T00:00","1999-10-31T00:00","2005-01-01T00:00","0.0","0.0","medal of honor (1999 video game)","medal of honor: european assault","medal of honor (1999 video game)","medal of honor: european assault","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2608","Kaggle1_Video_Game_131","0.0",,"2002-05-01T00:00","2011-01-01T00:00","2002-05-01T00:00","2011-01-01T00:00","0.0","0.0","the elder scrolls iii: morrowind","the elder scrolls v: skyrim","the elder scrolls iii: morrowind","the elder scrolls v: skyrim","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1853","Kaggle1_Video_Game_12330","0.6",,"2012-08-14T00:00","2015-01-01T00:00","2012-08-14T00:00","2015-01-01T00:00","0.0","0.0","darksiders ii","darksiders ii","darksiders ii","darksiders ii","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4108","Kaggle1_Video_Game_16165","0.1",,"2008-11-18T00:00","2007-01-01T00:00","2008-11-18T00:00","2007-01-01T00:00","0.5","0.5","neverwinter nights 2: storm of zehir","neverwinter nights 2: mask of the betrayer","neverwinter nights 2: storm of zehir","neverwinter nights 2: mask of the betrayer","0.4444444444444444","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6021","Kaggle1_Video_Game_6484","0.0",,"2008-11-04T00:00","2006-01-01T00:00","2008-11-04T00:00","2006-01-01T00:00","0.0","0.0","naruto: ultimate ninja storm","naruto: ultimate ninja heroes","naruto: ultimate ninja storm","naruto: ultimate ninja heroes","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5805","Kaggle1_Video_Game_571","0.8",,"2008-10-26T00:00","2008-01-01T00:00","2008-10-26T00:00","2008-01-01T00:00","1.0","1.0","guitar hero world tour","guitar hero: world tour","guitar hero world tour","guitar hero: world tour","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3599","Kaggle1_Video_Game_4222","0.0",,"2002-11-15T00:00","2007-01-01T00:00","2002-11-15T00:00","2007-01-01T00:00","0.0","0.0","harry potter and the chamber of secrets (video game)","harry potter and the order of the phoenix","harry potter and the chamber of secrets (video game)","harry potter and the order of the phoenix","0.45454545454545453","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2015","Kaggle1_Video_Game_793","0.2",,"2009-02-25T00:00","2009-01-01T00:00","2009-02-25T00:00","2009-01-01T00:00","1.0","1.0","boxlife","borderlands","boxlife","borderlands","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1706","Kaggle1_Video_Game_5232","0.0",,"2006-09-21T00:00","2008-01-01T00:00","2006-09-21T00:00","2008-01-01T00:00","0.0","0.0","tiger woods pga tour 07","tiger woods pga tour 09","tiger woods pga tour 07","tiger woods pga tour 09","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4073","Kaggle1_Video_Game_10265","0.8",,"2003-06-26T00:00","2003-01-01T00:00","2003-06-26T00:00","2003-01-01T00:00","1.0","1.0","dynasty tactics 2","dynasty tactics 2","dynasty tactics 2","dynasty tactics 2","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_161","Kaggle1_Video_Game_8249","0.8",,"2003-11-18T00:00","2003-01-01T00:00","2003-11-18T00:00","2003-01-01T00:00","1.0","1.0","metal arms: glitch in the system","metal arms: glitch in the system","metal arms: glitch in the system","metal arms: glitch in the system","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_103","Kaggle1_Video_Game_11793","0.0",,"2012-02-02T00:00","2003-01-01T00:00","2012-02-02T00:00","2003-01-01T00:00","0.0","0.0","furmins","futurama","furmins","futurama","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5204","Kaggle1_Video_Game_9950","0.0",,"2009-08-05T00:00","2005-01-01T00:00","2009-08-05T00:00","2005-01-01T00:00","0.0","0.0","teenage mutant ninja turtles: turtles in time re-shelled","teenage mutant ninja turtles 3: mutant nightmare","teenage mutant ninja turtles: turtles in time re-shelled","teenage mutant ninja turtles 3: mutant nightmare","0.4","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1855","Kaggle1_Video_Game_2025","0.0",,"2005-09-26T00:00","2016-01-01T00:00","2005-09-26T00:00","2016-01-01T00:00","0.0","0.0","nba 2k6","nba 2k17","nba 2k6","nba 2k17","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7730","Kaggle1_Video_Game_5083","0.0",,"2009-10-06T00:00","2006-01-01T00:00","2009-10-06T00:00","2006-01-01T00:00","0.0","0.0","nba 2k10","nba 2k7","nba 2k10","nba 2k7","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4441","Kaggle1_Video_Game_11940","0.0",,"1989-10-05T00:00","2008-01-01T00:00","1989-10-05T00:00","2008-01-01T00:00","0.0","0.0","the legend of zelda lcd games","the legend of heroes: trails in the sky third chapter","the legend of zelda lcd games","the legend of heroes: trails in the sky third chapter","0.25","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_35","Kaggle1_Video_Game_13660","0.0",,"2016-03-30T00:00","2000-01-01T00:00","2016-03-30T00:00","2000-01-01T00:00","0.0","0.0","dance dance revolution a","dance dance revolution disney mix","dance dance revolution a","dance dance revolution disney mix","0.4","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2415","Kaggle1_Video_Game_1050","0.0",,"2012-09-28T00:00","2015-01-01T00:00","2012-09-28T00:00","2015-01-01T00:00","0.0","0.0","call of duty online","call of duty: black ops 3","call of duty online","call of duty: black ops 3","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4324","Kaggle1_Video_Game_4180","0.1",,"2010-03-11T00:00","2009-01-01T00:00","2010-03-11T00:00","2009-01-01T00:00","0.5","0.5","warhammer 40,000: dawn of war ii – chaos rising","warhammer 40,000: dawn of war ii","warhammer 40,000: dawn of war ii – chaos rising","warhammer 40,000: dawn of war ii","0.7777777777777778","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6755","Kaggle1_Video_Game_921","0.0",,"2003-11-11T00:00","2005-01-01T00:00","2003-11-11T00:00","2005-01-01T00:00","0.0","0.0","medal of honor: rising sun","medal of honor: european assault (all region sales)","medal of honor: rising sun","medal of honor: european assault (all region sales)","0.3","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7730","Kaggle1_Video_Game_1557","0.1",,"2009-10-06T00:00","2008-01-01T00:00","2009-10-06T00:00","2008-01-01T00:00","0.5","0.5","nba 2k10","nba 2k9","nba 2k10","nba 2k9","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4455","Kaggle1_Video_Game_6239","0.0",,"2012-03-08T00:00","1996-01-01T00:00","2012-03-08T00:00","1996-01-01T00:00","0.0","0.0","mobile suit gundam unicorn (video game)","mobile suit gundam side story i: senritsu no blue","mobile suit gundam unicorn (video game)","mobile suit gundam side story i: senritsu no blue","0.25","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8511","Kaggle1_Video_Game_14297","0.0",,"2014-10-21T00:00","2016-01-01T00:00","2014-10-21T00:00","2016-01-01T00:00","0.0","0.0","just dance 2015","just dance 2017","just dance 2015","just dance 2017","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2590","Kaggle1_Video_Game_10524","0.0",,"2002-10-10T00:00","1999-01-01T00:00","2002-10-10T00:00","1999-01-01T00:00","0.0","0.0","the king of fighters 2002","the king of fighters: dream match 1999","the king of fighters 2002","the king of fighters: dream match 1999","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7734","Kaggle1_Video_Game_11494","0.2",,"1997-07-28T00:00","1997-01-01T00:00","1997-07-28T00:00","1997-01-01T00:00","1.0","1.0","the king of fighters '97","the king of fighters '96","the king of fighters '97","the king of fighters '96","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5010","Kaggle1_Video_Game_8689","0.8",,"2007-11-20T00:00","2007-01-01T00:00","2007-11-20T00:00","2007-01-01T00:00","1.0","1.0","godzilla: unleashed","godzilla unleashed","godzilla: unleashed","godzilla unleashed","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5404","Kaggle1_Video_Game_10193","0.8",,"2003-04-03T00:00","2003-01-01T00:00","2003-04-03T00:00","2003-01-01T00:00","1.0","1.0","naval ops: warship gunner","naval ops: warship gunner","naval ops: warship gunner","naval ops: warship gunner","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7070","Kaggle1_Video_Game_3297","0.0",,"1997-08-27T00:00","2013-01-01T00:00","1997-08-27T00:00","2013-01-01T00:00","0.0","0.0","terracide","tearaway","terracide","tearaway","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_282","Kaggle1_Video_Game_11715","0.1",,"2009-09-15T00:00","2008-01-01T00:00","2009-09-15T00:00","2008-01-01T00:00","0.5","0.5","need for speed: shift","need for speed: undercover","need for speed: shift","need for speed: undercover","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5658","Kaggle1_Video_Game_10835","0.8",,"2000-12-01T00:00","2000-01-01T00:00","2000-12-01T00:00","2000-01-01T00:00","1.0","1.0","disney's aladdin in nasira's revenge","disney's aladdin in nasira's revenge","disney's aladdin in nasira's revenge","disney's aladdin in nasira's revenge","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4647","Kaggle1_Video_Game_140","0.0",,"2014-10-07T00:00","1999-01-01T00:00","2014-10-07T00:00","1999-01-01T00:00","0.0","0.0","driveclub","driver","driveclub","driver","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4918","Kaggle1_Video_Game_13619","0.0",,"2003-10-21T00:00","2016-01-01T00:00","2003-10-21T00:00","2016-01-01T00:00","0.0","0.0","teenage mutant ninja turtles (2003 video game)","teenage mutant ninja turtles: mutants in manhattan","teenage mutant ninja turtles (2003 video game)","teenage mutant ninja turtles: mutants in manhattan","0.4","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3218","Kaggle1_Video_Game_4902","0.1",,"2011-11-08T00:00","2012-01-01T00:00","2011-11-08T00:00","2012-01-01T00:00","0.5","0.5","metal gear solid hd collection","metal gear solid hd edition","metal gear solid hd collection","metal gear solid hd edition","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4809","Kaggle1_Video_Game_6818","0.8",,"2005-03-15T00:00","2005-01-01T00:00","2005-03-15T00:00","2005-01-01T00:00","1.0","1.0","super monkey ball deluxe","super monkey ball deluxe","super monkey ball deluxe","super monkey ball deluxe","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7739","Kaggle1_Video_Game_2468","0.8",,"2004-11-17T00:00","2004-01-01T00:00","2004-11-17T00:00","2004-01-01T00:00","1.0","1.0","espn college hoops 2k5","espn college hoops 2k5","espn college hoops 2k5","espn college hoops 2k5","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2948","Kaggle1_Video_Game_9733","0.2",,"2008-03-04T00:00","2008-01-01T00:00","2008-03-04T00:00","2008-01-01T00:00","1.0","1.0","major league baseball 2k8","major league baseball 2k8 fantasy all-stars","major league baseball 2k8","major league baseball 2k8 fantasy all-stars","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7063","Kaggle1_Video_Game_4366","0.0",,"1998-01-28T00:00","2013-01-01T00:00","1998-01-28T00:00","2013-01-01T00:00","0.0","0.0","demonstar","deadpool","demonstar","deadpool","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4905","Kaggle1_Video_Game_720","0.0",,"2020-03-10T00:00","2023-01-01T00:00","2020-03-10T00:00","2023-01-01T00:00","0.0","0.0","call of duty: warzone","call of duty 3","call of duty: warzone","call of duty 3","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7424","Kaggle1_Video_Game_2551","0.0",,"2011-12-15T00:00","2007-01-01T00:00","2011-12-15T00:00","2007-01-01T00:00","0.0","0.0","final fantasy xiii-2","final fantasy xi: wings of the goddess","final fantasy xiii-2","final fantasy xi: wings of the goddess","0.2222222222222222","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1209","Kaggle1_Video_Game_2014","0.8",,"2008-06-03T00:00","2008-01-01T00:00","2008-06-03T00:00","2008-01-01T00:00","1.0","1.0","lego indiana jones: the original adventures","lego indiana jones: the original adventures","lego indiana jones: the original adventures","lego indiana jones: the original adventures","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4197","Kaggle1_Video_Game_9726","0.2",,"2006-07-24T00:00","2006-01-01T00:00","2006-07-24T00:00","2006-01-01T00:00","1.0","1.0","the ant bully (video game)","the ant bully","the ant bully (video game)","the ant bully","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_700","Kaggle1_Video_Game_5291","0.0",,"1989-10-11T00:00","2009-01-01T00:00","1989-10-11T00:00","2009-01-01T00:00","0.0","0.0","teenage mutant ninja turtles (arcade game)","teenage mutant ninja turtles: smash-up","teenage mutant ninja turtles (arcade game)","teenage mutant ninja turtles: smash-up","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2088","Kaggle1_Video_Game_7481","0.0",,"2001-11-15T00:00","2015-01-01T00:00","2001-11-15T00:00","2015-01-01T00:00","0.0","0.0","tony hawk's pro skater 2x","tony hawk's pro skater 5","tony hawk's pro skater 2x","tony hawk's pro skater 5","0.625","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8653","Kaggle1_Video_Game_1654","0.0",,"2008-11-11T00:00","2004-01-01T00:00","2008-11-11T00:00","2004-01-01T00:00","0.0","0.0","call of duty: world at war (nintendo ds)","call of duty: finest hour","call of duty: world at war (nintendo ds)","call of duty: finest hour","0.3","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4456","Kaggle1_Video_Game_1191","0.0",,"2015-11-03T00:00","2012-01-01T00:00","2015-11-03T00:00","2012-01-01T00:00","0.0","0.0","need for speed (2015 video game)","need for speed: most wanted","need for speed (2015 video game)","need for speed: most wanted","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8653","Kaggle1_Video_Game_61","0.0",,"2008-11-11T00:00","2013-01-01T00:00","2008-11-11T00:00","2013-01-01T00:00","0.0","0.0","call of duty: world at war (nintendo ds)","call of duty: ghosts","call of duty: world at war (nintendo ds)","call of duty: ghosts","0.3333333333333333","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6264","Kaggle1_Video_Game_1256","0.0",,"2021-11-05T00:00","2006-01-01T00:00","2021-11-05T00:00","2006-01-01T00:00","0.0","0.0","call of duty: vanguard","call of duty 3","call of duty: vanguard","call of duty 3","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6801","Kaggle1_Video_Game_260","0.0",,"2003-01-23T00:00","2011-01-01T00:00","2003-01-23T00:00","2011-01-01T00:00","0.0","0.0","the legend of sword and fairy 2","the legend of zelda: ocarina of time","the legend of sword and fairy 2","the legend of zelda: ocarina of time","0.3","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7909","Kaggle1_Video_Game_11531","0.1",,"2003-03-17T00:00","2002-01-01T00:00","2003-03-17T00:00","2002-01-01T00:00","0.5","0.5","the king of route 66","the king of fighters ex2: howling blood","the king of route 66","the king of fighters ex2: howling blood","0.3","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1405","Kaggle1_Video_Game_4351","0.1",,"2003-10-14T00:00","2004-01-01T00:00","2003-10-14T00:00","2004-01-01T00:00","0.5","0.5","nba live 2004","nba live 2005","nba live 2004","nba live 2005","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4341","Kaggle1_Video_Game_12190","0.8",,"2006-03-14T00:00","2006-01-01T00:00","2006-03-14T00:00","2006-01-01T00:00","1.0","1.0","driver: parallel lines","driver: parallel lines","driver: parallel lines","driver: parallel lines","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1295","Kaggle1_Video_Game_3576","0.8",,"2005-10-24T00:00","2005-01-01T00:00","2005-10-24T00:00","2005-01-01T00:00","1.0","1.0","battlefield 2: modern combat","battlefield 2: modern combat","battlefield 2: modern combat","battlefield 2: modern combat","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6399","Kaggle1_Video_Game_8921","0.1",,"2015-10-22T00:00","2014-01-01T00:00","2015-10-22T00:00","2014-01-01T00:00","0.5","0.5","the legend of zelda: tri force heroes","the legend of heroes: trails of cold steel ii","the legend of zelda: tri force heroes","the legend of heroes: trails of cold steel ii","0.36363636363636365","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1773","Kaggle1_Video_Game_7019","0.0",,"2001-11-15T00:00","1994-01-01T00:00","2001-11-15T00:00","1994-01-01T00:00","0.0","0.0","the king of fighters 2001","the king of fighters '95 (cd)","the king of fighters 2001","the king of fighters '95 (cd)","0.5714285714285714","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7063","Kaggle1_Video_Game_899","0.0",,"1998-01-28T00:00","2014-01-01T00:00","1998-01-28T00:00","2014-01-01T00:00","0.0","0.0","demonstar","destiny","demonstar","destiny","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6335","Kaggle1_Video_Game_1792","0.0",,"1982-08-20T00:00","1990-01-01T00:00","1982-08-20T00:00","1990-01-01T00:00","0.0","0.0","pitfall!","pilotwings","pitfall!","pilotwings","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8653","Kaggle1_Video_Game_56","0.1",,"2008-11-11T00:00","2009-01-01T00:00","2008-11-11T00:00","2009-01-01T00:00","0.5","0.5","call of duty: world at war (nintendo ds)","call of duty: modern warfare 2","call of duty: world at war (nintendo ds)","call of duty: modern warfare 2","0.2727272727272727","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3706","Kaggle1_Video_Game_14145","0.0",,"2009-06-19T00:00","2011-01-01T00:00","2009-06-19T00:00","2011-01-01T00:00","0.0","0.0","farmville","fabstyle","farmville","fabstyle","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8428","Kaggle1_Video_Game_43","0.0",,"2005-10-24T00:00","2014-01-01T00:00","2005-10-24T00:00","2014-01-01T00:00","0.0","0.0","grand theft auto: liberty city stories","grand theft auto v","grand theft auto: liberty city stories","grand theft auto v","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5421","Kaggle1_Video_Game_2775","0.8",,"2014-11-11T00:00","2014-01-01T00:00","2014-11-11T00:00","2014-01-01T00:00","1.0","1.0","lego batman 3: beyond gotham","lego batman 3: beyond gotham","lego batman 3: beyond gotham","lego batman 3: beyond gotham","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6264","Kaggle1_Video_Game_1228","0.0",,"2021-11-05T00:00","2012-01-01T00:00","2021-11-05T00:00","2012-01-01T00:00","0.0","0.0","call of duty: vanguard","call of duty: black ops ii","call of duty: vanguard","call of duty: black ops ii","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4883","Kaggle1_Video_Game_1412","0.0",,"2010-09-30T00:00","2007-01-01T00:00","2010-09-30T00:00","2007-01-01T00:00","0.0","0.0","final fantasy xiv (2010 video game)","final fantasy xii: revenant wings","final fantasy xiv (2010 video game)","final fantasy xii: revenant wings","0.2222222222222222","0.0","","","","","0.0","0.0"
